query_uid,et3,qpp5
fever:61817,bm25,bm25
fever:61821,ce100,ce100
fever:61823,ce20,ce100
fever:61837,ce100,ce100
fever:61838,ce20,ce100
fever:61870,ce100,ce100
fever:61874,ce20,ce100
fever:619,bm25,bm25
fever:61922,bm25,bm25
fever:61926,ce100,ce100
fever:61937,ce20,ce100
fever:61977,ce100,ce100
fever:61989,ce100,ce100
fever:62004,ce20,ce100
fever:62047,ce20,bm25
fever:62053,ce100,ce100
fever:62062,bm25,bm25
fever:6210,ce20,ce100
fever:62117,bm25,bm25
fever:62119,ce100,ce100
fever:62126,ce20,ce100
fever:62149,ce20,ce100
fever:6216,ce20,ce100
fever:62201,ce100,ce100
fever:62247,ce20,ce100
fever:62284,ce100,ce100
fever:62298,ce100,ce100
fever:62301,ce20,ce100
fever:62309,bm25,bm25
fever:62318,ce100,ce100
fever:62335,bm25,bm25
fever:62355,bm25,bm25
fever:62359,ce100,ce100
fever:62368,ce100,ce100
fever:62451,ce20,ce100
fever:62453,ce100,ce100
fever:62457,ce20,ce100
fever:62491,bm25,bm25
fever:62492,ce20,ce100
fever:6250,ce100,ce100
fever:62513,ce20,ce100
fever:62516,ce100,ce100
fever:62587,ce20,ce100
fever:62614,bm25,bm25
fever:62633,ce100,ce100
fever:62637,ce20,ce100
fever:62680,ce100,ce100
fever:6270,ce20,ce100
fever:62726,ce100,ce100
fever:6274,ce20,ce100
fever:6275,ce100,ce100
fever:62751,ce20,ce100
fever:62779,bm25,bm25
fever:62816,ce20,ce100
fever:62826,ce20,ce100
fever:62828,ce20,ce100
fever:62831,ce20,ce100
fever:62834,ce20,ce100
fever:62835,ce100,ce100
fever:6285,ce100,ce100
fever:62877,ce100,ce100
fever:62898,ce100,ce100
fever:62907,bm25,bm25
fever:62919,ce20,bm25
fever:62924,ce100,ce100
fever:62971,ce20,ce100
fever:63038,ce100,ce100
fever:63044,ce20,ce100
fever:63056,ce20,bm25
fever:63063,ce100,ce100
fever:63066,ce100,ce100
fever:63081,ce20,ce100
fever:63084,ce100,ce100
fever:63093,ce100,ce100
fever:631,bm25,bm25
fever:63107,ce20,ce100
fever:63116,ce100,ce100
fever:63168,bm25,bm25
fever:6317,ce20,ce100
fever:63185,ce20,ce100
fever:63201,ce100,ce100
fever:63218,ce100,ce100
fever:63240,ce100,ce100
fever:63252,ce20,bm25
fever:63287,ce20,ce100
fever:63301,ce20,ce100
fever:63308,bm25,bm25
fever:63313,ce100,ce100
fever:63315,ce20,ce100
fever:63316,ce100,ce100
fever:6334,bm25,bm25
fever:63357,ce100,ce100
fever:63373,ce100,ce100
fever:63374,ce100,ce100
fever:63431,ce20,ce100
fever:63435,ce20,ce100
fever:63436,ce100,ce100
fever:63444,ce20,ce100
fever:63464,ce20,bm25
fever:63465,ce100,ce100
fever:63506,ce100,ce100
fever:63521,ce20,ce100
fever:63527,ce100,ce100
fever:63557,ce20,ce100
fever:63590,ce20,ce100
fever:63603,ce100,ce100
fever:63622,ce20,ce100
fever:63627,ce100,ce100
fever:63631,ce100,ce100
fever:63660,ce20,bm25
fever:63686,ce20,bm25
fever:63693,ce20,ce100
fever:63698,ce100,ce100
fever:63699,ce20,ce100
fever:637,ce100,ce100
fever:63717,ce100,ce100
fever:63722,bm25,bm25
fever:63731,ce100,ce100
fever:63746,bm25,bm25
fever:63757,ce20,ce100
fever:63806,ce100,ce100
fever:63829,ce20,ce100
fever:63836,ce100,ce100
fever:63846,ce20,ce100
fever:6387,bm25,bm25
fever:63874,ce20,ce100
fever:63885,ce100,ce100
fever:6389,ce100,ce100
fever:63896,ce100,ce100
fever:6390,ce100,ce100
fever:63907,ce20,bm25
fever:63938,ce100,ce100
fever:63949,bm25,bm25
fever:63950,bm25,bm25
fever:63958,ce100,ce100
fever:63975,ce20,bm25
fever:640,bm25,bm25
fever:64002,ce100,ce100
fever:64023,ce100,ce100
fever:64024,ce100,ce100
fever:64029,ce20,ce100
fever:64067,ce100,ce100
fever:64091,ce100,ce100
fever:64105,ce100,ce100
fever:64113,ce20,bm25
fever:64114,ce20,ce100
fever:64131,ce100,ce100
fever:6414,ce100,ce100
fever:64142,ce20,ce100
fever:64149,ce100,ce100
fever:64155,bm25,bm25
fever:64196,ce20,ce100
fever:64226,ce20,bm25
fever:64318,ce20,ce100
fever:6434,ce20,ce100
fever:64364,ce20,ce100
fever:64373,ce100,ce100
fever:64400,ce100,ce100
fever:64402,ce100,ce100
fever:64440,bm25,bm25
fever:64448,ce20,bm25
fever:64449,ce20,ce100
fever:64453,ce20,ce100
fever:64457,ce20,ce100
fever:64476,ce100,ce100
fever:64486,ce100,ce100
fever:64498,ce20,ce100
fever:64561,ce100,ce100
fever:64572,bm25,bm25
fever:64584,ce20,ce100
fever:64590,ce20,ce100
fever:6462,ce20,ce100
fever:64622,ce20,ce100
fever:64628,ce100,ce100
fever:64631,bm25,bm25
fever:64660,ce20,ce100
fever:64666,ce20,ce100
fever:64685,ce100,ce100
fever:64699,ce20,ce100
fever:64721,ce100,ce100
fever:64746,bm25,bm25
fever:64752,ce20,ce100
fever:64765,ce20,ce100
fever:64769,ce100,ce100
fever:64770,ce100,ce100
fever:64784,ce100,ce100
fever:64786,ce20,ce100
fever:64797,ce100,ce100
fever:64812,ce20,ce100
fever:64822,ce20,ce100
fever:64830,ce20,ce100
fever:64838,bm25,bm25
fever:64842,ce100,ce100
fever:6487,ce20,ce100
fever:64874,ce20,ce100
fever:64898,ce100,ce100
fever:64910,ce20,ce100
fever:64922,ce20,ce100
fever:64943,ce20,ce100
fever:64956,bm25,bm25
fever:6496,ce20,ce100
fever:64966,ce20,bm25
fever:6497,ce20,ce100
fever:65007,ce100,ce100
fever:65017,ce20,ce100
fever:65031,ce100,ce100
fever:65033,ce20,ce100
fever:65039,bm25,bm25
fever:65047,bm25,bm25
fever:6507,ce100,ce100
fever:65082,ce20,bm25
fever:65132,ce100,ce100
fever:65158,ce20,bm25
fever:65223,ce20,ce100
fever:65234,ce100,ce100
fever:65268,ce20,ce100
fever:65269,ce100,ce100
fever:65306,ce100,ce100
fever:65331,ce100,ce100
fever:65368,ce20,ce100
fever:65381,bm25,bm25
fever:6539,bm25,bm25
fever:65437,ce100,ce100
fever:65457,ce100,ce100
fever:65458,ce100,ce100
fever:65462,ce20,ce100
fever:65497,ce20,bm25
fever:65511,ce20,ce100
fever:65516,ce20,ce100
fever:65558,ce100,ce100
fever:65564,ce20,ce100
fever:65583,ce100,ce100
fever:65590,ce20,bm25
fever:65597,ce100,ce100
fever:65598,ce100,ce100
fever:65625,ce100,ce100
fever:65634,bm25,bm25
fever:65683,ce100,ce100
fever:65691,ce20,ce100
fever:65702,ce100,ce100
fever:6572,ce20,ce100
fever:65720,ce20,ce100
fever:65728,bm25,bm25
fever:65748,ce20,ce100
fever:6576,ce100,ce100
fever:65790,ce20,ce100
fever:65827,ce20,ce100
fever:65830,ce100,ce100
fever:65864,ce100,ce100
fever:65902,ce20,ce100
fever:65917,ce20,ce100
fever:65949,ce20,bm25
fever:65957,ce20,ce100
fever:65959,ce20,ce100
fever:65994,ce20,ce100
fever:66004,ce20,ce100
fever:66005,ce20,ce100
fever:66031,ce20,bm25
fever:66044,ce20,ce100
fever:66046,bm25,bm25
fever:66050,ce20,ce100
fever:66059,ce20,ce100
fever:66075,ce100,ce100
fever:66099,ce20,ce100
fever:66146,bm25,bm25
fever:66175,bm25,bm25
fever:66201,ce100,ce100
fever:66210,ce20,ce100
fever:66211,ce20,ce100
fever:66218,ce100,ce100
fever:66224,ce100,ce100
fever:66240,ce100,ce100
fever:66253,ce100,ce100
fever:66330,ce100,ce100
fever:66351,ce100,ce100
fever:66371,bm25,bm25
fever:66393,ce20,ce100
fever:66406,ce100,ce100
fever:66415,bm25,bm25
fever:66425,ce20,ce100
fever:66440,ce100,ce100
fever:66473,ce20,ce100
fever:66489,ce20,ce100
fever:66492,ce20,bm25
fever:66493,ce20,bm25
fever:66495,ce20,ce100
fever:6650,ce20,ce100
fever:66501,ce20,ce100
fever:66519,ce100,ce100
fever:66524,ce20,ce100
fever:66535,ce100,ce100
fever:66539,ce20,ce100
fever:66540,ce20,ce100
fever:66557,ce20,ce100
fever:66579,ce20,ce100
fever:66580,ce20,bm25
fever:66585,bm25,bm25
fever:66597,ce20,ce100
fever:66599,ce20,bm25
fever:66610,ce20,ce100
fever:66633,ce20,ce100
fever:66638,bm25,bm25
fever:66669,ce20,ce100
fever:6668,ce100,ce100
fever:66683,bm25,bm25
fever:66692,ce100,ce100
fever:6680,ce20,ce100
fever:66801,ce20,ce100
fever:66809,ce20,bm25
fever:66812,ce100,ce100
fever:6683,ce20,bm25
fever:6684,ce20,bm25
fever:66841,ce20,ce100
fever:66842,ce20,ce100
fever:66843,ce100,ce100
fever:66845,ce20,ce100
fever:66903,ce100,ce100
fever:66917,ce20,ce100
fever:66918,ce20,ce100
fever:66938,ce100,ce100
fever:66940,ce20,ce100
fever:66969,ce20,ce100
fever:66970,ce100,ce100
fever:66980,ce20,ce100
fever:66994,ce100,ce100
fever:67003,ce20,ce100
fever:67011,ce100,ce100
fever:67047,bm25,bm25
fever:67135,ce20,ce100
fever:67189,ce20,ce100
fever:67212,ce20,bm25
fever:67244,ce100,ce100
fever:67274,ce20,ce100
fever:67277,ce100,ce100
fever:67285,ce20,ce100
fever:673,ce100,ce100
fever:67319,ce100,ce100
fever:67340,ce20,ce100
fever:67404,ce100,ce100
fever:67417,ce20,ce100
fever:6742,ce20,ce100
fever:67426,ce20,ce100
fever:6743,ce20,ce100
fever:67449,ce20,ce100
fever:67457,ce100,ce100
fever:67464,ce100,ce100
fever:67470,ce100,ce100
fever:67481,ce20,ce100
fever:67489,ce100,ce100
fever:67529,ce20,ce100
fever:67534,ce100,ce100
fever:67544,ce20,ce100
fever:67568,ce100,ce100
fever:6757,ce100,ce100
fever:67572,ce100,ce100
fever:67582,ce100,ce100
fever:67630,ce100,ce100
fever:67679,ce100,ce100
fever:67707,ce100,ce100
fever:67721,ce20,ce100
fever:67746,ce20,bm25
fever:67766,ce100,ce100
fever:67799,ce100,ce100
fever:67818,ce20,ce100
fever:67833,ce20,ce100
fever:67856,bm25,bm25
fever:67876,ce20,ce100
fever:67903,ce100,ce100
fever:67917,ce20,ce100
fever:67950,ce100,ce100
fever:68000,ce20,ce100
fever:68022,ce20,ce100
fever:68027,ce20,ce100
fever:68032,ce20,ce100
fever:68043,ce20,ce100
fever:68057,ce100,ce100
fever:6807,ce100,ce100
fever:68084,ce100,ce100
fever:6810,ce20,ce100
fever:68132,ce20,ce100
fever:68137,bm25,bm25
fever:68160,ce100,ce100
fever:68188,ce20,ce100
fever:68189,ce100,ce100
fever:68202,ce20,ce100
fever:68203,ce20,ce100
fever:68232,ce100,ce100
fever:68233,ce20,ce100
fever:68265,ce100,ce100
fever:68280,ce100,ce100
fever:68282,ce100,ce100
fever:68283,ce100,ce100
fever:68320,ce100,ce100
fever:68327,bm25,bm25
fever:6833,ce100,ce100
fever:68337,ce20,ce100
fever:6834,ce100,ce100
fever:68377,ce20,ce100
fever:68378,ce20,ce100
fever:68386,ce100,ce100
fever:68394,bm25,bm25
fever:68412,ce20,bm25
fever:68413,ce20,ce100
fever:68443,ce20,ce100
fever:68459,ce100,ce100
fever:68468,ce20,ce100
fever:68472,ce100,ce100
fever:68483,bm25,bm25
fever:68488,ce20,bm25
fever:68502,ce100,ce100
fever:68507,ce20,bm25
fever:68539,ce100,ce100
fever:68546,ce20,ce100
fever:68569,ce20,ce100
fever:68573,ce20,ce100
fever:68576,ce100,ce100
fever:68610,ce20,ce100
fever:68613,ce20,ce100
fever:68623,ce20,ce100
fever:68632,ce100,ce100
fever:68676,ce100,ce100
fever:68677,ce100,ce100
fever:68685,bm25,bm25
fever:68692,ce20,ce100
fever:68701,ce100,ce100
fever:68706,ce100,ce100
fever:68742,ce100,ce100
fever:68746,ce20,ce100
fever:68758,ce100,ce100
fever:6876,ce100,ce100
fever:68784,ce100,ce100
fever:68828,ce100,ce100
fever:68844,ce20,ce100
fever:68853,bm25,bm25
fever:68893,ce100,ce100
fever:68908,ce20,bm25
fever:68913,ce20,ce100
fever:68921,ce20,ce100
fever:68929,ce20,bm25
fever:6893,bm25,bm25
fever:68930,ce20,ce100
fever:68934,ce20,ce100
fever:68973,ce100,ce100
fever:68983,ce100,ce100
fever:69,ce20,bm25
fever:69030,bm25,bm25
fever:69035,ce100,ce100
fever:69108,ce20,ce100
fever:69136,ce100,ce100
fever:69139,ce20,ce100
fever:69152,bm25,bm25
fever:69178,bm25,bm25
fever:69185,ce100,ce100
fever:69238,ce100,ce100
fever:6925,ce20,bm25
fever:69267,ce100,ce100
fever:69285,ce100,ce100
fever:69354,ce100,ce100
fever:69410,ce20,ce100
fever:6942,ce20,bm25
fever:69422,ce100,ce100
fever:69425,ce20,ce100
fever:69436,ce100,ce100
fever:69474,ce100,ce100
fever:69536,ce20,ce100
fever:69562,ce20,ce100
fever:6959,ce100,ce100
fever:69612,ce20,ce100
fever:69625,ce20,ce100
fever:69626,ce100,ce100
fever:69640,ce20,ce100
fever:69641,ce20,ce100
fever:69652,ce20,ce100
fever:69655,ce100,ce100
fever:69663,ce20,bm25
fever:69681,ce20,ce100
fever:69699,ce100,ce100
fever:69716,ce20,ce100
fever:69722,ce100,ce100
fever:69739,ce20,ce100
fever:69759,ce100,ce100
fever:69783,ce20,ce100
fever:69790,ce20,ce100
fever:69798,ce20,ce100
fever:69806,ce20,ce100
fever:69837,ce100,ce100
fever:69843,ce100,ce100
fever:69871,ce20,ce100
fever:69878,ce20,ce100
fever:69883,ce100,ce100
fever:69892,ce100,ce100
fever:69920,ce20,ce100
fever:69921,ce100,ce100
fever:69972,bm25,bm25
fever:69981,ce20,ce100
fever:69994,bm25,bm25
fever:69999,ce100,ce100
fever:70,bm25,bm25
fever:7000,ce20,ce100
fever:70005,ce100,ce100
fever:70020,ce20,ce100
fever:70022,ce100,ce100
fever:70041,ce20,ce100
fever:70071,ce100,ce100
fever:70074,ce20,bm25
fever:70099,ce20,ce100
fever:70100,ce100,ce100
fever:70115,ce100,ce100
fever:7012,ce20,bm25
fever:7013,ce20,bm25
fever:70145,ce100,ce100
fever:70159,ce100,ce100
fever:70163,bm25,bm25
fever:70164,ce100,ce100
fever:70178,ce100,ce100
fever:70208,ce100,ce100
fever:70221,ce100,ce100
fever:70239,ce100,ce100
fever:7025,ce100,ce100
fever:7026,ce100,ce100
fever:70276,ce20,ce100
fever:70281,ce20,ce100
fever:7031,ce20,ce100
fever:70310,ce20,ce100
fever:70311,ce100,ce100
fever:7032,ce20,ce100
fever:70359,ce100,ce100
fever:70373,ce20,ce100
fever:70385,ce20,ce100
fever:70386,bm25,bm25
fever:70393,ce100,ce100
fever:7041,bm25,bm25
fever:70412,ce20,ce100
fever:70421,ce20,ce100
fever:70430,ce100,ce100
fever:70460,bm25,bm25
fever:70490,ce20,bm25
fever:70536,ce20,ce100
fever:70545,ce20,ce100
fever:70573,ce100,ce100
fever:70574,ce20,ce100
fever:7059,ce20,bm25
fever:70599,ce20,bm25
fever:70601,ce20,ce100
fever:70602,ce20,bm25
fever:70604,ce20,ce100
fever:70612,ce100,ce100
fever:70644,ce100,ce100
fever:70645,ce100,ce100
fever:70670,ce20,ce100
fever:70695,bm25,bm25
fever:70702,ce100,ce100
fever:70774,ce100,ce100
fever:70780,ce20,ce100
fever:70784,ce20,ce100
fever:70812,ce100,ce100
fever:70815,ce20,ce100
fever:70820,ce20,ce100
fever:70833,ce100,ce100
fever:70840,ce20,ce100
fever:70882,ce100,ce100
fever:70918,ce100,ce100
fever:70932,ce100,ce100
fever:70935,ce100,ce100
fever:70961,ce20,ce100
fever:70965,ce20,ce100
fever:70980,ce20,bm25
fever:70984,ce20,ce100
fever:71011,ce20,bm25
fever:7105,ce100,ce100
fever:71058,ce100,ce100
fever:71072,ce20,ce100
fever:71082,ce100,ce100
fever:71089,bm25,bm25
fever:71091,ce20,ce100
fever:71092,ce20,ce100
fever:71099,ce20,ce100
fever:71100,ce100,ce100
fever:71111,ce100,ce100
fever:71120,ce20,ce100
fever:71124,ce100,ce100
fever:71125,bm25,bm25
fever:71138,ce20,ce100
fever:71150,bm25,bm25
fever:71153,ce100,ce100
fever:71159,ce100,ce100
fever:71161,ce100,ce100
fever:71180,ce100,ce100
fever:71187,ce20,bm25
fever:71230,ce100,ce100
fever:71232,bm25,bm25
fever:71241,ce100,ce100
fever:71246,bm25,bm25
fever:71269,ce20,ce100
fever:71281,ce20,bm25
fever:71352,ce100,ce100
fever:71368,ce20,ce100
fever:7137,ce20,ce100
fever:71376,ce20,bm25
fever:7138,ce20,ce100
fever:71437,bm25,bm25
fever:71441,ce20,bm25
fever:71444,ce100,ce100
fever:71458,ce20,ce100
fever:71479,ce100,ce100
fever:71510,ce20,bm25
fever:71511,ce20,bm25
fever:71516,ce20,ce100
fever:71554,ce100,ce100
fever:71570,ce20,bm25
fever:71618,ce20,ce100
fever:71639,ce20,bm25
fever:71642,ce100,ce100
fever:71653,ce20,ce100
fever:71672,ce100,ce100
fever:71687,ce20,bm25
fever:71695,ce20,ce100
fever:71700,ce20,bm25
fever:71706,ce20,ce100
fever:71722,ce100,ce100
fever:7178,ce20,ce100
fever:71791,ce20,bm25
fever:71802,ce20,bm25
fever:71809,ce100,ce100
fever:71815,ce20,ce100
fever:7183,ce20,ce100
fever:71836,bm25,bm25
fever:7184,bm25,bm25
fever:71848,ce20,ce100
fever:71853,ce20,ce100
fever:71862,ce20,ce100
fever:71876,ce100,ce100
fever:71911,ce20,bm25
fever:71947,ce100,ce100
fever:71959,ce100,ce100
fever:71973,ce100,ce100
fever:71986,ce20,ce100
fever:72009,ce20,ce100
fever:7202,ce20,ce100
fever:72023,ce100,ce100
fever:72024,ce100,ce100
fever:72067,bm25,bm25
fever:72079,ce100,ce100
fever:7208,ce20,ce100
fever:7209,ce100,ce100
fever:72090,ce20,ce100
fever:72132,ce100,ce100
fever:72143,ce100,ce100
fever:72177,ce20,ce100
fever:72182,ce20,ce100
fever:72194,ce20,bm25
fever:72208,bm25,bm25
fever:72218,ce100,ce100
fever:72250,ce20,ce100
fever:72255,ce20,ce100
fever:72263,ce20,ce100
fever:72267,ce20,ce100
fever:72271,ce20,ce100
fever:72279,bm25,bm25
fever:72331,ce100,ce100
fever:72341,ce20,ce100
fever:72346,ce100,ce100
fever:72358,ce100,ce100
fever:72366,ce100,ce100
fever:72401,ce20,ce100
fever:72403,bm25,bm25
fever:72436,ce100,ce100
fever:72446,ce100,ce100
fever:72453,bm25,bm25
fever:72485,ce100,ce100
fever:72495,ce100,ce100
fever:72498,bm25,bm25
fever:72508,ce100,ce100
fever:72518,ce100,ce100
fever:72519,ce20,ce100
fever:72560,ce100,ce100
fever:7257,ce20,bm25
fever:72578,ce100,ce100
fever:7258,bm25,bm25
fever:72585,ce100,ce100
fever:72586,ce100,ce100
fever:72593,bm25,bm25
fever:726,ce20,ce100
fever:7262,ce20,ce100
fever:72626,ce100,ce100
fever:72627,ce20,ce100
fever:72640,ce100,ce100
fever:72646,ce100,ce100
fever:7265,ce20,ce100
fever:72654,ce100,ce100
fever:72688,ce20,ce100
fever:72693,ce20,bm25
fever:72694,ce20,bm25
fever:72700,ce20,ce100
fever:72722,ce20,ce100
fever:72727,ce20,ce100
fever:72738,ce100,ce100
fever:72751,ce20,ce100
fever:72756,ce100,ce100
fever:7277,ce20,ce100
fever:7278,ce100,ce100
fever:72781,ce20,bm25
fever:72786,ce20,ce100
fever:72813,ce100,ce100
fever:7283,ce100,ce100
fever:7286,ce100,ce100
fever:7287,bm25,bm25
fever:72871,ce20,ce100
fever:72890,ce20,bm25
fever:72905,ce20,bm25
fever:72918,ce100,ce100
fever:72923,bm25,bm25
fever:72926,bm25,bm25
fever:72937,ce100,ce100
fever:72962,ce20,bm25
fever:7297,bm25,bm25
fever:72975,ce100,ce100
fever:72985,ce20,bm25
fever:72987,ce20,ce100
fever:73017,bm25,bm25
fever:73080,ce20,ce100
fever:73092,ce100,ce100
fever:73102,ce100,ce100
fever:73113,ce100,ce100
fever:73114,ce100,ce100
fever:73121,ce20,ce100
fever:73126,ce100,ce100
fever:73136,ce20,bm25
fever:73150,ce20,ce100
fever:73158,bm25,bm25
fever:73166,ce100,ce100
fever:73208,ce100,ce100
fever:73212,ce100,ce100
fever:73222,ce20,ce100
fever:73261,ce20,ce100
fever:73269,ce100,ce100
fever:73281,ce20,ce100
fever:73295,ce100,ce100
fever:7330,ce20,ce100
fever:73305,ce100,ce100
fever:73313,ce100,ce100
fever:73329,ce20,bm25
fever:7335,ce100,ce100
fever:73351,ce100,ce100
fever:7336,bm25,bm25
fever:73372,ce20,ce100
fever:73397,bm25,bm25
fever:73412,ce20,ce100
fever:73413,ce20,ce100
fever:73436,ce20,ce100
fever:73439,ce20,ce100
fever:73443,ce100,ce100
fever:73444,ce100,ce100
fever:73466,ce100,ce100
fever:73471,ce20,ce100
fever:73482,ce100,ce100
fever:73491,ce100,ce100
fever:73508,ce20,ce100
fever:73532,ce20,ce100
fever:73533,ce100,ce100
fever:73547,ce20,ce100
fever:73560,ce100,ce100
fever:73564,ce100,ce100
fever:73570,ce100,ce100
fever:7358,ce100,ce100
fever:73617,ce20,ce100
fever:73630,bm25,bm25
fever:73637,bm25,bm25
fever:73689,ce20,ce100
fever:73715,ce20,ce100
fever:73716,ce20,ce100
fever:73724,ce100,ce100
fever:73733,ce100,ce100
fever:73752,ce100,ce100
fever:73756,bm25,bm25
fever:73788,ce100,ce100
fever:73811,ce100,ce100
fever:73861,ce100,ce100
fever:73879,ce100,ce100
fever:73880,ce100,ce100
fever:73909,ce100,ce100
fever:73941,ce20,ce100
fever:73956,ce100,ce100
fever:73961,ce100,ce100
fever:73971,ce20,ce100
fever:73974,bm25,bm25
fever:73978,ce20,ce100
fever:73979,ce20,ce100
fever:74009,bm25,bm25
fever:7401,ce100,ce100
fever:74010,ce100,ce100
fever:74035,ce100,ce100
fever:74074,ce20,bm25
fever:74126,ce20,ce100
fever:74127,ce20,ce100
fever:74135,bm25,bm25
fever:74140,ce20,ce100
fever:74163,ce20,ce100
fever:7418,ce20,ce100
fever:74188,ce100,ce100
fever:7419,ce100,ce100
fever:74205,ce20,ce100
fever:74211,ce20,ce100
fever:74224,ce100,ce100
fever:74231,ce20,ce100
fever:74235,ce20,ce100
fever:74271,ce20,ce100
fever:74274,ce100,ce100
fever:74276,ce20,ce100
fever:7429,bm25,bm25
fever:7430,bm25,bm25
fever:74311,ce100,ce100
fever:74325,ce20,bm25
fever:74327,ce100,ce100
fever:7436,ce20,ce100
fever:74365,ce20,bm25
fever:74410,ce20,ce100
fever:74416,ce100,ce100
fever:74427,ce20,ce100
fever:74430,ce100,ce100
fever:74435,ce20,ce100
fever:74436,ce100,ce100
fever:74440,ce20,bm25
fever:74475,ce100,ce100
fever:74479,bm25,bm25
fever:74488,ce20,ce100
fever:74507,ce20,ce100
fever:7452,ce100,ce100
fever:74533,ce100,ce100
fever:74540,ce100,ce100
fever:74544,ce20,bm25
fever:74555,bm25,bm25
fever:74557,ce20,bm25
fever:74581,ce20,ce100
fever:74583,bm25,bm25
fever:74588,ce100,ce100
fever:74621,ce100,ce100
fever:74645,ce100,ce100
fever:74648,ce20,ce100
fever:74649,ce20,ce100
fever:7467,ce20,ce100
fever:74701,ce100,ce100
fever:74732,ce100,ce100
fever:74752,ce20,ce100
fever:74753,ce100,ce100
fever:74760,ce20,ce100
fever:74762,ce20,ce100
fever:74764,bm25,bm25
fever:74789,ce20,ce100
fever:74790,ce100,ce100
fever:74795,ce20,bm25
fever:74806,ce100,ce100
fever:74874,ce20,ce100
fever:74951,ce100,ce100
fever:74961,ce100,ce100
fever:75013,ce100,ce100
fever:75016,ce20,ce100
fever:75021,ce20,ce100
fever:75025,ce100,ce100
fever:75032,ce100,ce100
fever:75033,ce100,ce100
fever:75056,ce100,ce100
fever:75137,ce100,ce100
fever:75152,ce20,ce100
fever:75153,ce20,ce100
fever:752,ce20,ce100
fever:75210,ce100,ce100
fever:75217,ce100,ce100
fever:75232,ce20,ce100
fever:75267,ce20,ce100
fever:75276,ce20,ce100
fever:75277,ce20,ce100
fever:75288,ce20,ce100
fever:75291,ce20,ce100
fever:753,ce20,ce100
fever:75307,ce20,bm25
fever:75309,ce20,ce100
fever:75311,ce20,ce100
fever:75378,ce100,ce100
fever:75384,ce20,ce100
fever:75385,ce20,ce100
fever:75389,ce100,ce100
fever:75393,ce100,ce100
fever:75401,bm25,bm25
fever:75449,ce100,ce100
fever:7546,ce100,ce100
fever:75486,bm25,bm25
fever:75520,ce20,ce100
fever:75535,ce100,ce100
fever:75538,ce20,bm25
fever:75550,ce100,ce100
fever:75554,ce20,bm25
fever:75584,bm25,bm25
fever:75587,ce20,bm25
fever:75594,ce20,ce100
fever:75599,ce20,ce100
fever:75621,ce100,ce100
fever:75629,ce20,ce100
fever:75702,ce20,ce100
fever:75728,ce20,ce100
fever:75759,ce20,bm25
fever:75770,ce20,ce100
fever:75778,ce20,ce100
fever:75794,ce100,ce100
fever:7580,ce100,ce100
fever:75836,ce20,ce100
fever:75838,ce20,ce100
fever:75850,bm25,bm25
fever:75852,ce100,ce100
fever:75871,ce20,ce100
fever:75877,bm25,bm25
fever:75897,ce100,ce100
fever:75902,ce100,ce100
fever:75904,ce20,ce100
fever:75909,ce100,ce100
fever:75922,ce20,ce100
fever:75942,ce20,ce100
fever:75957,ce20,ce100
fever:75960,ce20,ce100
fever:75978,ce100,ce100
fever:75999,ce100,ce100
fever:76010,ce20,ce100
fever:76047,ce20,ce100
fever:76050,ce20,ce100
fever:76076,ce100,ce100
fever:76086,ce20,ce100
fever:76096,ce20,ce100
fever:76097,ce20,ce100
fever:76117,ce20,ce100
fever:76118,ce100,ce100
fever:76123,ce20,ce100
fever:76126,ce20,ce100
fever:76129,bm25,bm25
fever:76138,ce20,bm25
fever:76165,ce100,ce100
fever:76166,ce100,ce100
fever:76173,ce100,ce100
fever:76181,ce20,ce100
fever:76196,ce100,ce100
fever:76199,ce20,ce100
fever:76213,ce100,ce100
fever:7624,ce100,ce100
fever:7625,ce100,ce100
fever:76265,ce20,bm25
fever:76285,ce100,ce100
fever:76307,ce20,ce100
fever:76317,ce20,ce100
fever:76323,ce100,ce100
fever:76324,ce100,ce100
fever:76327,ce20,ce100
fever:76348,ce20,bm25
