query_uid,arr3_seed20260807,arr3_seed20260808,arr3_seed20260809,arr3_seed20260810,arr3_seed20260811,arr5_seed20260807,arr5_seed20260808,arr5_seed20260809,arr5_seed20260810,arr5_seed20260811
fever:80054,bm25,bm25,bm25,ce100,ce100,bi200,bi200,bi200,hybrid,hybrid
fever:80074,ce20,ce20,bm25,ce20,ce20,bm25,ce100,ce20,ce20,ce20
fever:80075,ce100,ce100,bm25,bm25,ce100,bi200,hybrid,hybrid,hybrid,hybrid
fever:80112,bm25,ce20,bm25,bm25,bm25,bi200,bi200,hybrid,hybrid,bm25
fever:80148,ce20,ce20,bm25,bm25,ce20,ce100,bm25,ce20,ce20,bi200
fever:80185,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,bm25
fever:80186,ce20,bm25,ce20,bm25,ce20,bm25,ce20,hybrid,bm25,bm25
fever:80205,ce20,bm25,ce100,bm25,ce20,hybrid,ce100,hybrid,hybrid,bi200
fever:80212,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bi200
fever:8022,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,ce20,bm25
fever:80227,ce20,ce20,ce20,bm25,ce20,bi200,bm25,bm25,ce100,bm25
fever:80258,bm25,ce20,ce20,ce20,ce100,ce100,hybrid,bi200,ce20,hybrid
fever:80262,bm25,bm25,bm25,bm25,ce20,bi200,bi200,hybrid,hybrid,bm25
fever:80273,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,ce20
fever:80289,ce20,ce100,ce100,bm25,ce100,bi200,hybrid,ce100,bi200,hybrid
fever:80301,bm25,ce100,ce100,bm25,bm25,hybrid,bi200,hybrid,hybrid,ce100
fever:80303,ce20,bm25,bm25,bm25,ce20,ce100,bm25,bm25,bi200,ce20
fever:80316,bm25,bm25,bm25,bm25,bm25,bm25,ce20,hybrid,bm25,bm25
fever:80333,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25
fever:80335,ce20,ce20,ce20,ce20,bm25,ce20,ce20,ce100,ce20,bm25
fever:80338,bm25,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:80356,bm25,ce20,bm25,bm25,bm25,bm25,bm25,hybrid,hybrid,bm25
fever:80361,ce100,ce100,ce100,ce100,ce20,ce100,ce100,ce100,ce100,hybrid
fever:8037,bm25,bm25,ce20,bm25,ce20,bi200,ce20,hybrid,bm25,hybrid
fever:80411,ce100,ce100,bm25,bm25,ce100,ce100,ce20,hybrid,hybrid,bm25
fever:80417,ce20,ce100,bm25,bm25,ce100,bm25,bm25,ce100,ce100,ce20
fever:80420,bm25,bm25,bm25,bm25,ce20,bi200,ce100,bi200,hybrid,bm25
fever:80429,ce20,bm25,bm25,ce20,bm25,bm25,bm25,bm25,ce20,bm25
fever:80451,bm25,bm25,bm25,bm25,ce20,ce20,ce20,bm25,hybrid,ce20
fever:80458,ce100,ce100,ce100,ce20,ce100,bi200,ce100,bi200,bi200,bi200
fever:80479,ce100,ce100,ce20,ce100,ce100,ce100,ce100,hybrid,ce20,ce100
fever:80487,ce20,ce20,ce20,bm25,ce20,ce20,ce100,hybrid,ce20,ce20
fever:80488,bm25,ce20,bm25,bm25,bm25,bi200,ce100,hybrid,ce20,hybrid
fever:8049,ce100,ce100,ce100,ce100,ce100,hybrid,bi200,ce20,bi200,bi200
fever:80516,ce20,bm25,bm25,bm25,ce100,bi200,ce100,bi200,hybrid,bi200
fever:80532,ce20,bm25,bm25,bm25,ce20,ce20,ce20,ce20,ce20,hybrid
fever:80551,ce20,ce100,ce100,bm25,ce100,ce100,ce100,bi200,bi200,bi200
fever:80573,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25,bm25
fever:80576,ce20,bm25,ce20,bm25,ce20,ce20,ce100,bm25,ce20,bm25
fever:80590,ce100,ce20,ce100,ce20,ce20,ce20,hybrid,hybrid,bm25,hybrid
fever:80596,bm25,bm25,bm25,bm25,bm25,ce20,bm25,ce20,ce20,bm25
fever:80621,bm25,ce20,bm25,bm25,ce100,bi200,bi200,hybrid,bi200,hybrid
fever:80625,ce100,ce20,ce20,bm25,ce20,ce20,bi200,ce20,ce20,bm25
fever:80639,bm25,bm25,ce100,ce20,ce20,ce100,bi200,ce100,ce20,ce100
fever:8065,ce100,ce100,ce100,bm25,ce100,ce100,ce100,ce20,ce20,bi200
fever:80650,bm25,ce20,ce20,bm25,ce20,ce20,bi200,hybrid,hybrid,bi200
fever:8067,ce20,ce20,ce100,ce20,ce20,bi200,ce100,bi200,hybrid,ce20
fever:80676,bm25,bm25,ce20,bm25,bm25,ce20,ce100,bm25,ce20,bm25
fever:80693,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20,ce20
fever:80764,ce20,bm25,bm25,bm25,bm25,bi200,bm25,bm25,ce20,bi200
fever:80800,ce100,ce20,ce20,ce20,ce100,bi200,ce100,hybrid,bi200,hybrid
fever:80863,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bm25,bm25
fever:80902,ce20,ce20,ce20,bm25,ce20,bi200,ce20,ce20,ce20,ce20
fever:80909,ce20,ce20,ce20,ce20,ce20,ce20,ce100,bi200,ce100,bm25
fever:80949,ce100,ce20,ce20,ce100,ce100,hybrid,bm25,hybrid,hybrid,hybrid
fever:80969,ce100,bm25,bm25,bm25,ce100,bi200,ce100,ce100,hybrid,bi200
fever:80970,ce20,ce100,ce20,ce100,ce100,ce100,bi200,bi200,hybrid,bi200
fever:80984,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,ce20,bm25
fever:81002,bm25,bm25,ce20,bm25,ce20,bm25,ce100,ce20,hybrid,bm25
fever:81007,ce20,bm25,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bi200
fever:81029,ce20,ce100,ce20,ce20,ce20,ce100,hybrid,hybrid,bi200,hybrid
fever:81045,ce100,ce100,ce20,bm25,bm25,hybrid,ce100,bi200,hybrid,hybrid
fever:81046,ce100,ce100,bm25,bm25,ce20,hybrid,ce20,hybrid,bm25,bm25
fever:81058,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,hybrid,hybrid,hybrid
fever:81060,bm25,ce20,bm25,ce20,bm25,bm25,ce100,ce100,ce100,ce20
fever:81069,bm25,ce20,bm25,bm25,ce20,hybrid,bm25,hybrid,bm25,bm25
fever:81084,ce20,ce20,ce20,ce100,ce20,ce100,ce20,ce100,hybrid,ce20
fever:81096,ce20,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,hybrid
fever:81119,ce20,bm25,bm25,bm25,ce20,bi200,bm25,bi200,bi200,bm25
fever:81121,bm25,ce100,ce100,bm25,ce100,hybrid,bi200,hybrid,bi200,bi200
fever:81155,bm25,ce20,ce20,bm25,bm25,bm25,ce20,ce20,ce20,ce20
fever:81191,ce100,ce100,ce100,ce100,ce100,ce100,bi200,hybrid,ce100,ce100
fever:81192,ce20,bm25,ce20,bm25,bm25,ce20,bi200,ce20,ce20,bm25
fever:81301,ce20,ce100,ce100,bm25,bm25,hybrid,bm25,ce20,hybrid,bm25
fever:81304,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25
fever:81305,bm25,ce20,ce20,bm25,ce20,bm25,ce100,ce20,ce20,ce20
fever:81343,ce100,ce100,ce20,bm25,ce100,ce100,ce100,ce100,ce100,bi200
fever:81351,ce100,ce100,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bi200
fever:81357,bm25,bm25,bm25,ce20,ce20,ce20,ce100,bm25,hybrid,ce20
fever:81361,bm25,bm25,bm25,bm25,ce20,ce20,ce100,ce20,hybrid,ce20
fever:81366,bm25,ce20,bm25,ce20,ce20,bi200,ce100,hybrid,ce20,bm25
fever:81385,ce20,bm25,bm25,bm25,bm25,hybrid,bm25,ce20,hybrid,bm25
fever:81391,ce100,ce100,ce20,ce100,ce100,bi200,ce100,bi200,ce100,bi200
fever:81405,bm25,bm25,bm25,bm25,bm25,ce20,bm25,hybrid,hybrid,hybrid
fever:8143,bm25,ce20,ce20,bm25,ce20,ce20,bm25,bi200,bi200,hybrid
fever:81439,bm25,ce100,ce100,bm25,ce100,hybrid,ce100,hybrid,hybrid,bm25
fever:81450,ce20,bm25,bm25,ce20,ce20,bm25,ce100,hybrid,ce20,bm25
fever:81460,ce20,ce20,bm25,bm25,ce20,ce20,bi200,bi200,bi200,bi200
fever:81467,bm25,bm25,ce20,bm25,ce20,ce20,ce100,ce20,ce20,bm25
fever:8148,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:81480,ce20,ce20,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20
fever:8149,bm25,bm25,bm25,bm25,bm25,bm25,bm25,hybrid,ce20,bm25
fever:81492,ce100,ce20,bm25,bm25,bm25,bi200,bi200,hybrid,hybrid,hybrid
fever:81496,bm25,bm25,bm25,bm25,bm25,ce100,hybrid,bi200,ce20,bm25
fever:81499,bm25,ce20,ce20,bm25,ce20,ce20,bm25,bm25,bm25,bm25
fever:81518,ce100,ce100,ce20,ce20,ce100,ce20,ce20,ce20,ce100,ce100
fever:81540,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bi200,bm25
fever:81542,bm25,ce20,bm25,ce20,bm25,hybrid,bm25,hybrid,hybrid,bi200
fever:81609,ce20,ce100,ce100,ce100,ce100,hybrid,hybrid,ce100,ce100,ce100
fever:81610,ce100,ce20,ce20,bm25,bm25,bi200,bi200,bi200,bi200,hybrid
fever:81613,bm25,bm25,bm25,bm25,ce20,ce20,bi200,hybrid,bm25,bi200
fever:81646,bm25,bm25,ce100,bm25,ce20,ce20,ce100,hybrid,ce20,ce20
fever:8167,ce20,ce20,bm25,bm25,ce20,bi200,bi200,bi200,bi200,ce100
fever:81703,ce20,bm25,bm25,bm25,ce20,ce20,ce20,hybrid,bm25,bm25
fever:81710,bm25,ce100,ce20,ce20,ce20,hybrid,ce100,ce100,ce20,ce20
fever:81727,bm25,ce20,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bm25
fever:81756,ce100,ce100,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200
fever:81761,ce20,bm25,bm25,bm25,ce20,bi200,bm25,bm25,bm25,bi200
fever:81772,ce20,ce100,bm25,ce20,ce100,ce100,ce100,hybrid,ce20,bm25
fever:81775,ce20,ce100,ce100,ce100,ce100,bi200,ce100,ce100,hybrid,ce20
fever:81778,bm25,ce20,bm25,bm25,bm25,ce20,ce100,bm25,ce20,ce20
fever:81806,bm25,bm25,bm25,bm25,ce20,bm25,ce20,bm25,ce20,ce20
fever:81809,ce100,bm25,ce100,bm25,ce100,ce20,ce100,hybrid,ce20,ce20
fever:81829,ce20,bm25,ce100,bm25,bm25,bi200,bm25,ce20,bm25,bm25
fever:81847,ce20,bm25,bm25,bm25,bm25,bi200,bm25,ce20,ce20,hybrid
fever:81849,bm25,ce20,bm25,ce20,ce20,ce20,ce20,ce20,bm25,ce20
fever:8190,bm25,bm25,ce20,bm25,bm25,ce20,bi200,bm25,hybrid,ce20
fever:81912,ce100,ce100,ce20,bm25,ce20,ce100,ce100,ce20,ce100,bm25
fever:81950,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20,bm25
fever:81957,ce20,ce20,ce20,ce20,ce20,bi200,ce100,ce100,ce100,ce20
fever:82075,ce20,bm25,bm25,bm25,ce20,bi200,bm25,hybrid,ce20,bm25
fever:8208,ce20,bm25,bm25,bm25,bm25,bm25,bm25,ce20,hybrid,bm25
fever:82106,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,hybrid,hybrid
fever:82129,bm25,ce20,bm25,bm25,bm25,ce20,bi200,bm25,hybrid,bm25
fever:8219,ce20,ce100,bm25,ce20,ce100,bi200,ce100,bi200,hybrid,bi200
fever:82196,ce100,ce100,bm25,bm25,ce100,bi200,hybrid,hybrid,hybrid,hybrid
fever:82208,ce20,bm25,bm25,bm25,ce100,bm25,ce100,bm25,ce20,ce20
fever:8221,ce20,ce20,ce20,bm25,ce100,ce20,ce100,ce20,hybrid,ce20
fever:8222,bm25,ce20,ce20,ce20,ce100,ce20,ce100,bm25,ce20,ce20
fever:82292,ce20,ce100,ce20,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:82293,ce20,bm25,bm25,ce20,bm25,bm25,bm25,ce20,hybrid,ce100
fever:82315,ce20,ce20,ce20,bm25,ce20,ce20,bm25,bm25,ce20,bm25
fever:82355,ce100,ce100,ce100,ce100,ce100,hybrid,ce100,bi200,bi200,hybrid
fever:82367,bm25,ce100,bm25,ce20,ce100,ce100,bi200,bi200,bi200,bm25
fever:82376,bm25,bm25,bm25,bm25,ce20,ce20,ce100,hybrid,ce20,hybrid
fever:82396,ce20,ce100,ce100,ce100,ce20,hybrid,bi200,ce100,hybrid,hybrid
fever:82413,ce20,ce100,ce20,ce20,ce20,bi200,bi200,ce20,ce20,ce100
fever:82450,ce100,ce100,ce100,ce100,ce20,ce20,bi200,ce100,ce100,ce100
fever:8246,bm25,bm25,bm25,bm25,bm25,ce20,bm25,hybrid,bi200,bi200
fever:8248,ce20,bm25,ce100,ce20,ce20,ce20,bi200,ce20,bi200,bm25
fever:82492,bm25,ce20,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bm25
fever:82509,ce100,bm25,bm25,bm25,bm25,bi200,bm25,hybrid,bi200,bm25
fever:82541,ce20,bm25,bm25,bm25,ce20,ce100,ce20,ce20,ce20,ce20
fever:82559,bm25,ce20,ce20,bm25,bm25,ce20,bm25,ce20,ce20,bm25
fever:8257,bm25,bm25,bm25,bm25,bm25,ce100,bi200,bm25,bm25,bm25
fever:82576,ce20,bm25,ce20,bm25,ce100,ce20,ce100,bm25,ce20,ce20
fever:82580,ce20,bm25,ce20,ce100,ce20,ce20,ce100,ce20,ce100,hybrid
fever:82587,ce20,ce20,bm25,bm25,bm25,bi200,bi200,bi200,bi200,hybrid
fever:82594,ce20,ce20,ce20,ce20,bm25,ce100,bi200,bm25,ce20,bi200
fever:82602,ce20,ce20,bm25,ce100,ce20,bi200,bi200,bi200,ce20,ce20
fever:82615,bm25,ce20,ce20,bm25,ce20,ce20,ce100,bm25,ce20,ce20
fever:82624,ce20,bm25,ce20,ce20,ce20,bi200,hybrid,ce100,ce20,bm25
fever:82626,ce20,ce100,ce100,bm25,ce20,ce100,ce100,ce20,ce20,ce20
fever:82674,ce20,bm25,ce20,ce20,ce20,bi200,bm25,bm25,ce20,bm25
fever:82745,bm25,bm25,ce100,bm25,bm25,ce100,bm25,hybrid,bi200,bi200
fever:82751,ce100,ce20,ce20,ce20,ce100,ce20,ce100,bm25,ce20,ce20
fever:82761,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25
fever:82780,ce100,bm25,bm25,bm25,ce100,hybrid,hybrid,hybrid,bi200,bi200
fever:82833,ce100,ce100,ce100,bm25,ce100,ce100,ce100,bi200,bi200,bi200
fever:82838,ce20,bm25,ce20,bm25,ce20,bm25,ce100,ce20,ce100,ce20
fever:82859,bm25,ce20,ce20,bm25,ce20,ce100,ce100,bm25,ce20,bi200
fever:82883,ce20,bm25,bm25,bm25,bm25,hybrid,hybrid,hybrid,hybrid,hybrid
fever:82886,ce100,ce20,ce20,bm25,ce20,ce20,bi200,ce20,ce100,bi200
fever:8290,ce20,bm25,bm25,bm25,bm25,bi200,bm25,bm25,bm25,bm25
fever:82934,bm25,bm25,bm25,bm25,bm25,bm25,bm25,ce20,ce20,bm25
fever:82935,bm25,ce20,ce20,bm25,ce20,ce20,ce20,bm25,ce20,bm25
fever:8297,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:82973,ce20,bm25,ce20,bm25,ce100,ce100,bm25,ce20,ce20,bm25
fever:8298,bm25,ce20,ce20,bm25,ce20,ce20,ce100,ce20,ce20,ce20
fever:83,bm25,ce20,bm25,bm25,ce20,bi200,bi200,hybrid,bi200,bi200
fever:83021,ce20,ce100,ce20,bm25,ce20,bi200,ce100,ce20,ce20,ce20
fever:8304,ce20,bm25,ce100,bm25,ce100,bi200,bi200,bi200,bi200,hybrid
fever:83040,ce20,ce20,ce100,ce20,ce20,ce20,ce100,ce100,ce20,ce20
fever:83043,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,hybrid,bm25,bm25
fever:83048,ce100,ce100,ce20,bm25,ce100,ce20,bi200,ce20,hybrid,bm25
fever:83090,ce100,ce100,ce100,ce100,ce20,ce20,hybrid,hybrid,hybrid,ce20
fever:83138,ce100,ce20,ce100,bm25,ce100,bi200,ce100,ce100,bi200,bi200
fever:8316,bm25,ce20,ce20,ce20,ce20,ce20,ce20,hybrid,ce20,bm25
fever:83197,ce100,ce100,ce20,ce100,ce100,ce100,ce100,ce20,ce100,hybrid
fever:83204,ce20,ce20,bm25,bm25,ce20,bi200,ce100,ce20,bi200,bm25
fever:83218,ce20,ce20,ce20,bm25,ce20,bm25,ce20,hybrid,ce20,ce20
fever:83241,ce20,ce100,bm25,bm25,ce100,bi200,bm25,bi200,bi200,bi200
fever:83269,ce100,ce20,ce20,ce100,ce20,ce20,ce100,bm25,ce20,ce100
fever:833,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25,bm25
fever:83351,bm25,bm25,bm25,bm25,bm25,hybrid,bm25,bi200,bm25,bm25
fever:83371,ce20,bm25,ce20,ce20,ce20,ce20,ce100,ce100,ce20,bm25
fever:83425,ce20,bm25,bm25,ce20,ce20,bi200,bi200,ce20,ce20,ce20
fever:83431,ce20,ce100,ce20,bm25,ce20,ce20,ce100,bm25,ce100,ce20
fever:83452,ce100,ce20,ce20,ce20,ce20,hybrid,ce100,hybrid,bm25,ce20
fever:83454,ce100,bm25,ce100,ce100,ce100,ce100,bi200,bi200,bi200,bi200
fever:83469,bm25,bm25,ce20,bm25,bm25,bi200,bm25,bm25,ce20,ce20
fever:83470,ce100,ce100,ce100,bm25,ce20,ce20,ce100,bm25,ce20,bm25
fever:83505,ce20,bm25,bm25,ce20,bm25,bm25,hybrid,hybrid,hybrid,ce20
fever:83509,bm25,ce100,ce20,ce100,ce20,hybrid,bm25,bi200,ce20,hybrid
fever:83527,bm25,bm25,bm25,bm25,bm25,bm25,ce100,ce20,bm25,hybrid
fever:83530,bm25,ce20,bm25,bm25,bm25,hybrid,bm25,hybrid,bm25,bm25
fever:83533,ce100,ce100,ce100,bm25,ce100,hybrid,ce100,hybrid,ce100,hybrid
fever:83541,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25
fever:83545,ce100,ce100,ce100,bm25,ce100,bi200,bi200,hybrid,ce20,hybrid
fever:83559,ce20,ce20,ce20,bm25,ce20,ce20,ce20,ce20,bm25,hybrid
fever:83577,ce100,ce100,ce20,ce100,ce100,ce100,bi200,bi200,ce100,ce100
fever:83598,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,bi200
fever:83630,bm25,ce100,bm25,ce20,ce20,ce20,ce100,ce20,ce20,ce20
fever:83654,ce20,ce20,ce20,ce100,ce100,ce20,bm25,ce100,hybrid,ce20
fever:83655,ce20,ce20,bm25,bm25,bm25,ce20,ce100,bm25,ce20,ce20
fever:83662,ce20,ce100,ce20,bm25,ce20,ce100,ce20,bi200,bi200,hybrid
fever:83664,ce20,bm25,bm25,ce100,ce20,ce20,bm25,ce20,ce100,ce20
fever:83669,ce20,bm25,bm25,ce100,ce100,bi200,ce100,hybrid,ce20,bm25
fever:83758,bm25,ce100,bm25,ce20,bm25,ce20,bi200,ce20,ce20,bi200
fever:83795,ce20,ce100,ce20,ce100,ce100,ce20,hybrid,ce20,ce100,ce20
fever:83803,ce20,bm25,ce20,bm25,bm25,ce20,hybrid,ce20,hybrid,hybrid
fever:83812,ce100,ce20,ce100,ce20,ce20,bi200,bi200,hybrid,bi200,ce20
fever:83855,ce20,ce20,ce20,bm25,ce20,ce20,bm25,ce20,ce20,ce20
fever:83879,bm25,ce100,bm25,bm25,bm25,bi200,bm25,bm25,bi200,bm25
fever:83880,bm25,ce100,bm25,bm25,ce100,bi200,bm25,bm25,bi200,bm25
fever:83896,bm25,ce100,ce100,ce20,bm25,bi200,bm25,bi200,ce100,bi200
fever:83954,ce100,ce100,ce100,ce100,ce100,bi200,ce100,hybrid,hybrid,bm25
fever:83955,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,hybrid,hybrid,hybrid
fever:83984,ce20,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid,ce100,hybrid
fever:83989,bm25,bm25,bm25,bm25,ce20,bm25,bm25,ce20,hybrid,ce20
fever:8403,bm25,bm25,bm25,bm25,ce20,bm25,bm25,hybrid,bm25,bm25
fever:8404,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bi200,bm25,bm25
fever:84040,ce100,ce100,ce20,ce100,ce100,ce100,ce100,bi200,hybrid,bi200
fever:84041,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25
fever:84043,ce20,ce20,ce20,ce20,ce20,ce20,bi200,bm25,ce20,bi200
fever:84052,bm25,ce100,bm25,ce100,ce100,bi200,bm25,bi200,bi200,bi200
fever:84063,bm25,ce20,bm25,bm25,bm25,ce20,bm25,bm25,bm25,ce20
fever:84105,bm25,bm25,bm25,bm25,bm25,hybrid,bi200,bi200,bm25,bm25
fever:84123,ce100,ce100,ce100,bm25,ce100,ce100,ce100,bi200,bi200,hybrid
fever:84132,ce20,bm25,ce20,ce20,ce100,hybrid,ce100,bi200,bm25,bi200
fever:84154,ce100,ce100,bm25,bm25,ce100,hybrid,ce100,hybrid,bm25,hybrid
fever:84187,ce100,ce20,ce20,ce100,ce20,hybrid,ce100,hybrid,ce20,bm25
fever:84208,bm25,ce100,ce20,bm25,ce100,ce20,ce100,ce100,ce100,ce100
fever:84223,bm25,ce20,ce100,bm25,ce20,bi200,bm25,bi200,hybrid,bm25
fever:84225,ce100,bm25,ce20,bm25,ce20,ce100,hybrid,hybrid,ce20,ce20
fever:84260,ce20,ce100,ce100,ce100,ce100,ce100,ce20,ce100,ce100,ce100
fever:84272,ce100,bm25,ce20,ce20,ce20,bm25,ce100,ce100,ce20,ce20
fever:84274,ce20,ce100,ce20,bm25,ce100,bi200,hybrid,hybrid,bi200,ce20
fever:84278,ce20,ce100,bm25,ce20,ce100,bi200,bi200,bi200,bm25,hybrid
fever:8429,bm25,bm25,ce20,ce20,ce20,hybrid,bm25,hybrid,bi200,bi200
fever:84328,bm25,ce20,ce20,bm25,bm25,bi200,bi200,bi200,bi200,bm25
fever:84329,bm25,ce20,ce20,ce100,ce100,ce20,ce100,bm25,ce20,ce20
fever:84397,ce20,bm25,bm25,bm25,bm25,ce20,bm25,bi200,hybrid,bi200
fever:84409,bm25,bm25,bm25,bm25,bm25,ce20,bi200,bm25,ce20,bm25
fever:84420,bm25,ce100,ce100,bm25,ce100,hybrid,bi200,ce20,bi200,bi200
fever:8443,ce20,ce100,ce20,ce100,ce100,ce100,bi200,bi200,ce100,bi200
fever:84431,bm25,ce20,ce20,bm25,bm25,hybrid,bm25,bm25,hybrid,bi200
fever:84472,bm25,ce20,ce100,bm25,ce100,hybrid,ce100,bi200,hybrid,hybrid
fever:84506,bm25,bm25,ce20,bm25,bm25,ce20,ce20,bm25,bm25,bm25
fever:84516,ce20,ce20,bm25,ce20,bm25,bi200,bm25,hybrid,hybrid,hybrid
fever:84561,ce20,ce20,ce100,ce20,ce20,ce100,bi200,ce20,ce20,ce20
fever:84595,bm25,ce20,bm25,ce20,bm25,bm25,bm25,ce20,ce20,ce20
fever:8464,ce100,bm25,ce100,bm25,bm25,ce20,bi200,ce20,ce20,bi200
fever:84643,ce20,bm25,ce20,ce20,ce20,bi200,bi200,hybrid,bi200,bm25
fever:84647,ce20,ce20,ce20,ce20,bm25,ce20,ce100,hybrid,bi200,bi200
fever:84673,bm25,bm25,ce100,bm25,bm25,ce100,bi200,bi200,bi200,bi200
fever:84675,ce20,ce20,bm25,bm25,ce20,bi200,ce20,hybrid,hybrid,bm25
fever:84694,ce20,ce20,ce20,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:84701,bm25,bm25,bm25,ce20,bm25,bi200,hybrid,hybrid,hybrid,hybrid
fever:84702,ce20,bm25,bm25,bm25,bm25,bi200,hybrid,bm25,bi200,hybrid
fever:84709,ce100,ce100,ce20,ce20,ce100,ce100,bi200,bi200,bi200,bi200
fever:84710,ce100,ce20,ce20,ce20,ce100,ce100,bi200,bi200,bi200,bi200
fever:8472,bm25,ce20,bm25,ce20,ce20,ce20,bm25,hybrid,bm25,bm25
fever:84737,bm25,ce20,ce20,bm25,ce100,ce20,ce100,ce20,ce20,ce20
fever:84775,ce100,ce20,ce20,bm25,ce100,ce20,ce100,bi200,bi200,ce20
fever:84783,ce100,ce100,ce100,ce100,ce100,ce100,ce100,ce100,hybrid,hybrid
fever:84795,ce20,ce100,ce20,ce100,ce20,bm25,ce100,ce100,ce100,ce20
fever:84799,ce20,ce20,bm25,bm25,bm25,ce20,ce100,ce20,ce20,ce20
fever:84807,ce100,ce20,ce100,ce20,ce20,ce100,ce100,hybrid,ce20,hybrid
fever:84828,ce100,ce100,ce100,ce100,ce20,ce100,ce100,ce100,ce20,bi200
fever:8483,bm25,ce100,bm25,bm25,ce20,bm25,bm25,bm25,bm25,bi200
fever:84836,ce20,ce100,ce20,ce20,ce20,ce20,ce100,hybrid,ce20,ce20
fever:84839,bm25,ce20,ce20,bm25,ce100,ce100,bi200,hybrid,bi200,ce100
fever:84844,ce20,bm25,ce20,bm25,ce20,bm25,ce100,ce20,ce20,bi200
fever:84856,bm25,bm25,ce20,bm25,bm25,ce20,ce100,ce20,ce20,ce20
fever:84858,bm25,bm25,bm25,bm25,bm25,ce20,bm25,bm25,bm25,bm25
fever:84860,bm25,ce20,ce20,bm25,ce20,hybrid,bi200,bi200,bm25,bi200
fever:84895,ce20,ce20,bm25,ce20,ce20,bi200,ce100,bi200,hybrid,bm25
fever:849,ce20,ce100,ce20,ce20,ce20,hybrid,ce20,ce20,ce20,ce20
fever:84907,ce100,ce100,bm25,bm25,ce100,bi200,ce100,ce20,hybrid,ce20
fever:8492,ce20,ce20,bm25,bm25,ce20,ce20,ce20,ce20,ce20,ce20
fever:84948,ce100,ce100,ce100,ce20,ce100,hybrid,bi200,ce100,ce100,ce100
fever:84959,bm25,bm25,bm25,bm25,bm25,bi200,bm25,bm25,bm25,bm25
fever:84967,bm25,bm25,bm25,bm25,ce20,ce20,ce20,bi200,ce20,bi200
fever:84970,ce20,bm25,bm25,bm25,ce20,ce20,ce100,ce20,hybrid,ce20
fever:850,ce20,ce100,ce20,ce20,ce20,hybrid,ce20,hybrid,ce20,ce20
fever:85004,ce100,ce20,bm25,bm25,ce100,bi200,ce100,hybrid,ce20,ce20
fever:85011,ce100,ce100,ce100,ce20,ce20,ce20,ce100,hybrid,bi200,hybrid
fever:85015,ce20,ce20,ce20,bm25,ce20,ce20,ce100,ce100,hybrid,ce20
fever:85028,ce20,ce20,ce20,bm25,ce100,ce20,ce100,ce20,ce20,hybrid
fever:85036,ce20,ce100,ce100,bm25,ce100,ce100,bm25,ce20,bm25,bi200
fever:8504,ce20,bm25,bm25,ce20,ce20,ce20,hybrid,hybrid,hybrid,hybrid
fever:8505,ce100,bm25,ce20,ce20,ce100,ce20,bi200,bi200,bi200,hybrid
fever:85061,ce100,ce100,ce100,bm25,ce100,bi200,ce100,bi200,hybrid,hybrid
fever:85062,ce100,ce20,ce20,bm25,ce100,bi200,ce100,bi200,ce100,ce20
fever:85066,ce100,ce20,ce20,bm25,ce100,bi200,bi200,bm25,bm25,bi200
